C.A.(DEG),VOL(CC),MEAN(B),CYL_1,CYL_2,CYL_3,CYL_4
161,430.55,3.969,3.803,4.005,3.636,4.431
162,431.35,3.882,3.715,3.915,3.554,4.344
163,432.1,3.792,3.627,3.83,3.472,4.241
164,432.8,3.7,3.544,3.747,3.384,4.126
165,433.47,3.616,3.456,3.662,3.301,4.045
166,434.09,3.535,3.373,3.578,3.216,3.97
167,434.66,3.453,3.296,3.496,3.136,3.883
168,435.2,3.376,3.215,3.423,3.056,3.81
169,435.69,3.296,3.134,3.349,2.982,3.72
170,436.14,3.214,3.057,3.272,2.905,3.624
171,436.54,3.136,2.984,3.196,2.828,3.538
172,436.91,3.056,2.904,3.118,2.757,3.446
173,437.23,2.984,2.831,3.043,2.688,3.375
174,437.51,2.918,2.764,2.971,2.621,3.318
175,437.74,2.856,2.699,2.908,2.557,3.261
176,437.93,2.799,2.639,2.848,2.496,3.215
177,438.08,2.738,2.573,2.781,2.435,3.162
178,438.19,2.68,2.511,2.717,2.371,3.122
179,438.25,2.633,2.455,2.653,2.316,3.111
180,438.28,2.585,2.403,2.599,2.259,3.078
181,438.25,2.532,2.345,2.544,2.205,3.036
182,438.19,2.477,2.29,2.484,2.152,2.984
183,438.08,2.415,2.235,2.429,2.105,2.89
184,437.93,2.354,2.185,2.382,2.059,2.789
185,437.74,2.292,2.134,2.323,2.013,2.698
186,437.51,2.232,2.081,2.262,1.969,2.616
187,437.23,2.182,2.036,2.21,1.931,2.551
188,436.91,2.138,1.991,2.167,1.893,2.5
189,436.54,2.09,1.943,2.122,1.852,2.442
190,436.14,2.048,1.903,2.071,1.813,2.407
191,435.69,2.013,1.862,2.025,1.78,2.384
192,435.2,1.981,1.827,1.985,1.745,2.365
193,434.66,1.948,1.793,1.946,1.708,2.344
194,434.09,1.909,1.752,1.908,1.676,2.301
195,433.47,1.865,1.716,1.866,1.649,2.231
196,432.8,1.827,1.684,1.832,1.619,2.173
197,432.1,1.783,1.647,1.795,1.583,2.109
198,431.35,1.743,1.615,1.757,1.554,2.047
199,430.55,1.71,1.586,1.724,1.525,2.006
200,429.72,1.687,1.561,1.695,1.496,1.994
201,428.84,1.664,1.525,1.664,1.466,2
202,427.92,1.645,1.498,1.632,1.437,2.013
203,426.96,1.63,1.47,1.601,1.411,2.039
204,425.95,1.618,1.446,1.576,1.382,2.069
205,424.9,1.591,1.418,1.545,1.353,2.049
206,423.8,1.558,1.397,1.516,1.327,1.992
207,422.67,1.536,1.374,1.49,1.308,1.972
208,421.49,1.514,1.351,1.465,1.287,1.955
209,420.26,1.491,1.324,1.441,1.258,1.94
210,419,1.469,1.3,1.417,1.238,1.922
211,417.69,1.448,1.281,1.399,1.219,1.894
212,416.33,1.43,1.263,1.382,1.196,1.879
213,414.94,1.402,1.236,1.359,1.173,1.841
214,413.5,1.368,1.221,1.334,1.155,1.765
215,412.02,1.331,1.194,1.313,1.138,1.679
216,410.49,1.301,1.174,1.296,1.115,1.619
217,408.92,1.276,1.156,1.273,1.097,1.577
218,407.31,1.26,1.14,1.259,1.082,1.559
219,405.66,1.25,1.122,1.243,1.07,1.564
220,403.96,1.248,1.113,1.23,1.058,1.59
221,402.22,1.243,1.091,1.219,1.041,1.621
222,400.43,1.238,1.077,1.206,1.03,1.64
223,398.61,1.234,1.068,1.195,1.022,1.653
224,396.74,1.223,1.058,1.184,1.01,1.643
225,394.83,1.212,1.048,1.172,0.996,1.631
226,392.87,1.196,1.039,1.162,0.993,1.588
227,390.88,1.184,1.03,1.15,0.988,1.568
228,388.84,1.177,1.022,1.146,0.977,1.563
229,386.76,1.171,1.011,1.143,0.969,1.562
230,384.63,1.169,1.007,1.143,0.97,1.557
231,382.47,1.165,1.006,1.14,0.966,1.548
232,380.26,1.161,1.001,1.131,0.963,1.548
233,378.01,1.152,0.994,1.126,0.96,1.529
234,375.72,1.144,0.992,1.125,0.957,1.504
235,373.39,1.139,0.992,1.131,0.959,1.473
236,371.02,1.131,0.992,1.129,0.959,1.444
237,368.61,1.126,0.992,1.124,0.955,1.434
238,366.16,1.128,0.985,1.127,0.957,1.443
239,363.66,1.133,0.983,1.129,0.964,1.455
240,361.13,1.132,0.984,1.135,0.959,1.45
241,358.56,1.131,0.984,1.133,0.961,1.447
242,355.95,1.132,0.987,1.138,0.967,1.436
243,353.3,1.126,0.983,1.146,0.968,1.407
244,350.61,1.119,0.989,1.145,0.97,1.372
245,347.89,1.112,0.986,1.146,0.975,1.342
246,345.12,1.113,0.989,1.152,0.978,1.335
247,342.32,1.118,0.991,1.159,0.98,1.342
248,339.49,1.124,0.993,1.164,0.987,1.352
249,336.61,1.129,0.995,1.169,0.993,1.357
250,333.71,1.131,0.998,1.172,0.993,1.361
251,330.76,1.141,1.003,1.183,0.999,1.38
252,327.79,1.149,1.005,1.187,1.002,1.401
253,324.77,1.152,1.009,1.191,1.005,1.404
254,321.73,1.155,1.014,1.197,1.01,1.399
255,318.65,1.157,1.02,1.204,1.016,1.39
256,315.54,1.163,1.021,1.211,1.021,1.399
257,312.4,1.169,1.025,1.214,1.026,1.413
258,309.23,1.175,1.026,1.221,1.029,1.423
259,306.03,1.188,1.031,1.23,1.04,1.449
260,302.8,1.202,1.036,1.238,1.045,1.49
261,299.54,1.213,1.04,1.242,1.052,1.519
262,296.26,1.222,1.044,1.245,1.055,1.542
263,292.94,1.228,1.048,1.249,1.06,1.554
264,289.61,1.232,1.053,1.251,1.064,1.561
265,286.24,1.234,1.056,1.255,1.069,1.557
266,282.86,1.237,1.06,1.26,1.077,1.55
267,279.45,1.239,1.063,1.266,1.078,1.549
268,276.02,1.239,1.067,1.269,1.082,1.538
269,272.56,1.235,1.07,1.267,1.083,1.522
270,269.09,1.233,1.075,1.272,1.087,1.499
271,265.6,1.23,1.078,1.277,1.091,1.475
272,262.09,1.226,1.081,1.277,1.094,1.454
273,258.57,1.223,1.085,1.277,1.099,1.431
274,255.03,1.219,1.086,1.276,1.105,1.409
275,251.47,1.222,1.09,1.281,1.1,1.416
276,247.9,1.232,1.092,1.285,1.098,1.454
277,244.32,1.247,1.095,1.283,1.103,1.507
278,240.73,1.261,1.094,1.282,1.107,1.561
279,237.12,1.274,1.098,1.285,1.106,1.606
280,233.51,1.282,1.096,1.286,1.106,1.639
281,229.9,1.287,1.097,1.281,1.107,1.661
282,226.27,1.292,1.099,1.281,1.11,1.678
283,222.65,1.298,1.099,1.282,1.106,1.704
284,219.01,1.303,1.099,1.28,1.101,1.73
285,215.38,1.309,1.099,1.277,1.105,1.753
286,211.75,1.305,1.1,1.275,1.101,1.744
287,208.12,1.298,1.098,1.275,1.097,1.724
288,204.49,1.294,1.098,1.272,1.094,1.71
289,200.86,1.287,1.095,1.268,1.094,1.69
290,197.24,1.28,1.094,1.262,1.093,1.67
291,193.62,1.278,1.092,1.259,1.091,1.67
292,190.02,1.274,1.087,1.258,1.085,1.668
293,186.42,1.262,1.085,1.252,1.085,1.628
294,182.83,1.254,1.083,1.243,1.08,1.61
295,179.26,1.249,1.078,1.245,1.077,1.596
296,175.7,1.232,1.074,1.237,1.07,1.545
297,172.16,1.222,1.072,1.232,1.066,1.519
298,168.63,1.221,1.065,1.221,1.061,1.536
299,165.12,1.214,1.062,1.219,1.058,1.518
300,161.63,1.203,1.053,1.209,1.05,1.501
301,158.16,1.204,1.05,1.198,1.045,1.522
302,154.72,1.2,1.041,1.193,1.043,1.521
303,151.3,1.199,1.038,1.187,1.036,1.537
304,147.9,1.207,1.033,1.176,1.028,1.59
305,144.53,1.204,1.029,1.168,1.022,1.597
306,141.19,1.2,1.022,1.157,1.02,1.601
307,137.89,1.194,1.016,1.15,1.012,1.598
308,134.61,1.184,1.008,1.146,1.009,1.574
309,131.37,1.178,1.002,1.137,1,1.572
310,128.16,1.175,0.997,1.127,0.995,1.581
311,124.99,1.174,0.996,1.122,0.987,1.592
312,121.85,1.174,0.989,1.115,0.981,1.612
313,118.76,1.167,0.982,1.103,0.975,1.61
314,115.7,1.154,0.973,1.097,0.971,1.576
315,112.69,1.143,0.97,1.091,0.964,1.548
316,109.72,1.138,0.965,1.082,0.956,1.55
317,106.8,1.14,0.96,1.079,0.954,1.566
318,103.92,1.137,0.951,1.068,0.944,1.585
319,101.09,1.144,0.947,1.062,0.94,1.629
320,98.3,1.151,0.943,1.057,0.939,1.665
321,95.57,1.153,0.937,1.049,0.935,1.69
322,92.89,1.151,0.933,1.045,0.929,1.698
323,90.26,1.149,0.929,1.04,0.929,1.7
324,87.69,1.148,0.926,1.039,0.933,1.695
325,85.17,1.14,0.921,1.032,0.931,1.678
326,82.71,1.134,0.919,1.025,0.929,1.664
327,80.31,1.129,0.918,1.01,0.928,1.659
328,77.96,1.124,0.915,1.007,0.926,1.646
329,75.67,1.115,0.912,1.005,0.919,1.623
330,73.45,1.107,0.909,1,0.919,1.599
331,71.29,1.102,0.915,1.002,0.918,1.573
332,69.19,1.096,0.914,1,0.919,1.551
333,67.15,1.088,0.911,0.996,0.917,1.527
334,65.18,1.086,0.917,0.995,0.918,1.515
335,63.28,1.088,0.917,0.996,0.918,1.521
336,61.44,1.089,0.918,1.001,0.92,1.516
337,59.67,1.085,0.922,0.993,0.919,1.504
338,57.97,1.09,0.916,0.992,0.922,1.53
339,56.34,1.093,0.918,0.996,0.925,1.531
340,54.78,1.098,0.922,0.996,0.929,1.545
341,53.29,1.104,0.924,0.994,0.928,1.57
342,51.87,1.092,0.923,0.992,0.93,1.522
343,50.53,1.1,0.924,0.991,0.934,1.552
344,49.26,1.111,0.919,0.994,0.933,1.598
345,48.06,1.107,0.915,0.995,0.931,1.589
346,46.93,1.13,0.919,0.994,0.939,1.668
347,45.89,1.153,0.917,0.998,0.938,1.758
348,44.91,1.152,0.919,0.997,0.94,1.752
349,44.02,1.15,0.913,0.997,0.94,1.75
350,43.2,1.144,0.912,0.993,0.939,1.73
351,42.45,1.131,0.908,0.989,0.932,1.696
352,41.79,1.132,0.898,0.986,0.93,1.716
353,41.2,1.126,0.889,0.974,0.923,1.719
354,40.69,1.106,0.874,0.964,0.916,1.672
355,40.26,1.082,0.865,0.955,0.903,1.604
356,39.9,1.05,0.851,0.944,0.888,1.517
357,39.63,1.021,0.839,0.929,0.875,1.44
358,39.43,1.008,0.818,0.919,0.86,1.433
359,39.31,1.001,0.809,0.91,0.848,1.439
