C.A.(DEG),VOL(CC),MEAN(B),CYL_1,CYL_2,CYL_3,CYL_4
123.00,368.61,4.44,4.35,4.57,4.22,4.60
124.00,371.02,4.37,4.29,4.51,4.17,4.52
125.00,373.39,4.31,4.22,4.45,4.11,4.45
126.00,375.72,4.23,4.16,4.38,4.04,4.36
127.00,378.01,4.16,4.08,4.31,3.96,4.27
128.00,380.26,4.07,4.00,4.23,3.88,4.18
129.00,382.47,3.99,3.92,4.15,3.80,4.09
130.00,384.63,3.90,3.83,4.06,3.70,3.99
131.00,386.76,3.80,3.73,3.96,3.61,3.89
132.00,388.84,3.69,3.63,3.86,3.50,3.78
133.00,390.88,3.58,3.52,3.75,3.40,3.66
134.00,392.87,3.47,3.41,3.64,3.28,3.54
135.00,394.83,3.35,3.30,3.53,3.17,3.42
136.00,396.74,3.24,3.19,3.41,3.05,3.30
137.00,398.61,3.11,3.07,3.29,2.93,3.17
138.00,400.43,2.99,2.95,3.17,2.81,3.05
139.00,402.22,2.87,2.82,3.05,2.68,2.93
140.00,403.96,2.74,2.70,2.92,2.55,2.80
141.00,405.66,2.62,2.57,2.79,2.42,2.68
142.00,407.31,2.49,2.45,2.66,2.29,2.56
143.00,408.92,2.36,2.32,2.53,2.16,2.44
144.00,410.49,2.24,2.20,2.41,2.03,2.31
145.00,412.02,2.11,2.07,2.28,1.90,2.19
146.00,413.50,1.99,1.95,2.16,1.78,2.08
147.00,414.94,1.87,1.82,2.03,1.66,1.96
148.00,416.33,1.74,1.70,1.91,1.53,1.83
149.00,417.69,1.63,1.59,1.79,1.42,1.72
150.00,419.00,1.52,1.48,1.68,1.31,1.60
151.00,420.26,1.41,1.37,1.57,1.20,1.49
152.00,421.49,1.30,1.27,1.47,1.10,1.37
153.00,422.67,1.21,1.17,1.38,1.01,1.28
154.00,423.80,1.12,1.07,1.29,0.93,1.18
155.00,424.90,1.04,0.99,1.22,0.86,1.09
156.00,425.95,0.97,0.92,1.15,0.79,1.01
157.00,426.96,0.91,0.85,1.10,0.74,0.94
158.00,427.92,0.85,0.80,1.05,0.69,0.88
159.00,428.84,0.81,0.75,1.01,0.66,0.82
160.00,429.72,0.77,0.71,0.98,0.63,0.78
161.00,430.55,0.75,0.69,0.95,0.61,0.75
162.00,431.35,0.73,0.66,0.94,0.60,0.73
163.00,432.10,0.72,0.65,0.93,0.60,0.71
164.00,432.80,0.72,0.64,0.92,0.60,0.71
165.00,433.47,0.72,0.64,0.92,0.61,0.71
166.00,434.09,0.72,0.64,0.92,0.61,0.72
167.00,434.66,0.73,0.65,0.92,0.62,0.74
168.00,435.20,0.75,0.65,0.93,0.64,0.77
169.00,435.69,0.76,0.66,0.94,0.64,0.78
170.00,436.14,0.76,0.67,0.94,0.65,0.80
171.00,436.54,0.77,0.67,0.94,0.66,0.82
172.00,436.91,0.78,0.68,0.95,0.67,0.84
173.00,437.23,0.79,0.69,0.95,0.67,0.86
174.00,437.51,0.80,0.69,0.95,0.67,0.87
175.00,437.74,0.80,0.69,0.95,0.67,0.89
176.00,437.93,0.80,0.69,0.95,0.67,0.89
177.00,438.08,0.80,0.69,0.94,0.67,0.89
178.00,438.19,0.79,0.68,0.93,0.66,0.89
179.00,438.25,0.79,0.68,0.93,0.65,0.89
180.00,438.28,0.78,0.67,0.92,0.65,0.89
181.00,438.25,0.77,0.67,0.91,0.64,0.86
182.00,438.19,0.77,0.66,0.91,0.63,0.90
183.00,438.08,0.76,0.65,0.90,0.63,0.85
184.00,437.93,0.76,0.65,0.90,0.63,0.85
185.00,437.74,0.76,0.65,0.90,0.63,0.86
186.00,437.51,0.76,0.65,0.90,0.63,0.86
187.00,437.23,0.76,0.65,0.90,0.64,0.85
188.00,436.91,0.77,0.65,0.90,0.65,0.86
189.00,436.54,0.77,0.66,0.91,0.66,0.86
190.00,436.14,0.78,0.66,0.92,0.67,0.87
191.00,435.69,0.79,0.68,0.92,0.68,0.87
192.00,435.20,0.80,0.68,0.93,0.70,0.89
193.00,434.66,0.81,0.70,0.94,0.71,0.90
194.00,434.09,0.82,0.71,0.95,0.72,0.90
195.00,433.47,0.83,0.72,0.96,0.74,0.91
196.00,432.80,0.84,0.73,0.96,0.75,0.91
197.00,432.10,0.85,0.74,0.97,0.76,0.93
198.00,431.35,0.86,0.75,0.97,0.77,0.93
199.00,430.55,0.86,0.76,0.97,0.77,0.94
200.00,429.72,0.86,0.77,0.97,0.78,0.94
201.00,428.84,0.86,0.77,0.96,0.78,0.94
202.00,427.92,0.86,0.77,0.96,0.78,0.94
203.00,426.96,0.86,0.77,0.95,0.78,0.94
204.00,425.95,0.86,0.77,0.95,0.78,0.93
205.00,424.90,0.85,0.77,0.94,0.78,0.92
206.00,423.80,0.85,0.77,0.93,0.77,0.91
207.00,422.67,0.84,0.76,0.92,0.76,0.90
208.00,421.49,0.83,0.75,0.92,0.76,0.89
209.00,420.26,0.82,0.75,0.91,0.75,0.87
210.00,419.00,0.81,0.74,0.90,0.74,0.87
211.00,417.69,0.81,0.73,0.89,0.74,0.86
212.00,416.33,0.80,0.72,0.89,0.73,0.85
213.00,414.94,0.79,0.72,0.89,0.73,0.84
214.00,413.50,0.79,0.71,0.89,0.73,0.83
215.00,412.02,0.79,0.71,0.89,0.74,0.83
216.00,410.49,0.79,0.71,0.89,0.74,0.82
217.00,408.92,0.79,0.71,0.89,0.75,0.82
218.00,407.31,0.80,0.71,0.90,0.75,0.82
219.00,405.66,0.80,0.72,0.90,0.76,0.82
220.00,403.96,0.81,0.72,0.91,0.77,0.82
221.00,402.22,0.81,0.74,0.92,0.78,0.81
222.00,400.43,0.82,0.74,0.93,0.79,0.82
223.00,398.61,0.83,0.75,0.94,0.80,0.83
224.00,396.74,0.84,0.77,0.95,0.81,0.84
225.00,394.83,0.85,0.78,0.95,0.82,0.85
226.00,392.87,0.86,0.79,0.96,0.83,0.85
227.00,390.88,0.87,0.80,0.97,0.84,0.86
228.00,388.84,0.87,0.82,0.98,0.84,0.86
229.00,386.76,0.88,0.83,0.99,0.85,0.87
230.00,384.63,0.89,0.84,0.99,0.85,0.89
231.00,382.47,0.90,0.84,1.00,0.85,0.91
232.00,380.26,0.90,0.85,1.00,0.85,0.91
233.00,378.01,0.91,0.85,1.00,0.85,0.92
234.00,375.72,0.91,0.86,1.00,0.85,0.92
235.00,373.39,0.91,0.86,1.00,0.85,0.92
236.00,371.02,0.91,0.86,1.00,0.85,0.92
237.00,368.61,0.91,0.86,1.00,0.85,0.92
238.00,366.16,0.91,0.86,1.00,0.84,0.92
239.00,363.66,0.91,0.86,1.00,0.84,0.93
240.00,361.13,0.91,0.85,0.99,0.84,0.93
241.00,358.56,0.90,0.85,0.99,0.84,0.93
242.00,355.95,0.90,0.85,0.99,0.84,0.94
243.00,353.30,0.90,0.84,0.99,0.84,0.94
244.00,350.61,0.90,0.84,0.99,0.84,0.94
245.00,347.89,0.91,0.84,0.99,0.85,0.95
246.00,345.12,0.91,0.84,0.99,0.85,0.95
247.00,342.32,0.91,0.84,1.00,0.86,0.95
248.00,339.49,0.92,0.84,1.00,0.86,0.96
249.00,336.61,0.92,0.84,1.01,0.87,0.97
250.00,333.71,0.93,0.85,1.01,0.88,0.98
251.00,330.76,0.94,0.86,1.02,0.89,0.99
252.00,327.79,0.95,0.86,1.03,0.90,1.00
253.00,324.77,0.95,0.87,1.04,0.91,1.00
254.00,321.73,0.96,0.88,1.05,0.92,1.01
255.00,318.65,0.97,0.89,1.06,0.93,1.01
256.00,315.54,0.98,0.90,1.06,0.93,1.01
257.00,312.40,0.98,0.91,1.07,0.94,1.01
258.00,309.23,0.99,0.92,1.08,0.95,1.00
259.00,306.03,0.99,0.93,1.09,0.95,1.00
260.00,302.80,0.99,0.93,1.09,0.95,1.00
261.00,299.54,1.00,0.94,1.10,0.95,0.99
262.00,296.26,1.00,0.95,1.10,0.96,0.99
263.00,292.94,1.00,0.95,1.10,0.95,0.99
264.00,289.61,1.00,0.95,1.10,0.95,0.98
265.00,286.24,0.99,0.95,1.10,0.95,0.97
266.00,282.86,0.99,0.95,1.10,0.95,0.97
267.00,279.45,0.99,0.95,1.10,0.94,0.97
268.00,276.02,0.99,0.95,1.09,0.94,0.96
269.00,272.56,0.98,0.95,1.09,0.93,0.96
270.00,269.09,0.98,0.94,1.09,0.93,0.96
271.00,265.60,0.97,0.94,1.08,0.92,0.96
272.00,262.09,0.97,0.93,1.07,0.92,0.95
273.00,258.57,0.97,0.93,1.07,0.92,0.95
274.00,255.03,0.97,0.93,1.07,0.92,0.95
275.00,251.47,0.97,0.93,1.06,0.92,0.95
276.00,247.90,0.97,0.93,1.06,0.92,0.95
277.00,244.32,0.97,0.93,1.06,0.93,0.96
278.00,240.73,0.97,0.94,1.06,0.93,0.96
279.00,237.12,0.97,0.94,1.07,0.93,0.96
280.00,233.51,0.98,0.94,1.07,0.94,0.96
281.00,229.90,0.98,0.95,1.08,0.94,0.96
282.00,226.27,0.99,0.95,1.08,0.95,0.96
283.00,222.65,0.99,0.96,1.08,0.95,0.96
284.00,219.01,0.99,0.97,1.09,0.96,0.96
285.00,215.38,0.99,0.97,1.09,0.96,0.95
286.00,211.75,1.00,0.97,1.10,0.96,0.95
287.00,208.12,1.00,0.98,1.10,0.96,0.95
288.00,204.49,1.00,0.98,1.10,0.96,0.94
289.00,200.86,0.99,0.98,1.10,0.96,0.92
290.00,197.24,0.99,0.97,1.10,0.96,0.92
291.00,193.62,0.98,0.97,1.10,0.95,0.91
292.00,190.02,0.98,0.97,1.10,0.95,0.90
293.00,186.42,0.97,0.96,1.09,0.94,0.89
294.00,182.83,0.97,0.95,1.09,0.94,0.89
295.00,179.26,0.96,0.95,1.08,0.93,0.87
296.00,175.70,0.95,0.94,1.07,0.92,0.87
297.00,172.16,0.95,0.93,1.07,0.92,0.88
298.00,168.63,0.94,0.93,1.06,0.91,0.86
299.00,165.12,0.94,0.92,1.06,0.91,0.86
300.00,161.63,0.93,0.92,1.05,0.91,0.86
301.00,158.16,0.93,0.92,1.04,0.91,0.86
302.00,154.72,0.93,0.92,1.04,0.91,0.86
303.00,151.30,0.93,0.92,1.04,0.91,0.85
304.00,147.90,0.93,0.92,1.04,0.91,0.85
305.00,144.53,0.93,0.93,1.04,0.92,0.83
306.00,141.19,0.93,0.93,1.04,0.92,0.83
307.00,137.89,0.93,0.93,1.04,0.93,0.82
308.00,134.61,0.93,0.94,1.05,0.93,0.79
309.00,131.37,0.93,0.94,1.05,0.94,0.78
310.00,128.16,0.93,0.94,1.06,0.94,0.78
311.00,124.99,0.93,0.93,1.06,0.94,0.77
312.00,121.85,0.92,0.93,1.06,0.94,0.76
313.00,118.76,0.92,0.93,1.06,0.94,0.75
314.00,115.70,0.92,0.92,1.06,0.94,0.74
315.00,112.69,0.91,0.92,1.06,0.93,0.74
316.00,109.72,0.91,0.91,1.06,0.93,0.73
317.00,106.80,0.90,0.91,1.06,0.92,0.73
318.00,103.92,0.90,0.90,1.06,0.92,0.72
319.00,101.09,0.90,0.90,1.05,0.92,0.72
320.00,98.30,0.89,0.90,1.04,0.91,0.72
321.00,95.57,0.89,0.90,1.04,0.91,0.72
322.00,92.89,0.89,0.90,1.03,0.91,0.72
323.00,90.26,0.89,0.90,1.03,0.91,0.73
324.00,87.69,0.90,0.91,1.03,0.92,0.74
325.00,85.17,0.90,0.92,1.03,0.92,0.75
326.00,82.71,0.91,0.92,1.03,0.93,0.76
327.00,80.31,0.92,0.93,1.03,0.94,0.77
328.00,77.96,0.92,0.94,1.03,0.95,0.78
329.00,75.67,0.93,0.95,1.04,0.96,0.78
330.00,73.45,0.94,0.95,1.05,0.96,0.79
331.00,71.29,0.94,0.95,1.05,0.97,0.79
332.00,69.19,0.95,0.95,1.06,0.98,0.81
333.00,67.15,0.96,0.96,1.07,0.98,0.83
334.00,65.18,0.97,0.96,1.07,0.98,0.85
335.00,63.28,0.97,0.96,1.08,0.99,0.87
336.00,61.44,0.98,0.96,1.09,0.99,0.89
337.00,59.67,0.98,0.96,1.09,0.99,0.90
338.00,57.97,0.99,0.96,1.09,0.98,0.92
339.00,56.34,0.99,0.97,1.09,0.98,0.94
340.00,54.78,1.00,0.97,1.09,0.98,0.95
341.00,53.29,1.00,0.98,1.09,0.98,0.96
342.00,51.87,1.01,0.98,1.09,0.99,0.97
343.00,50.53,1.01,0.99,1.09,0.99,0.98
344.00,49.26,1.02,1.00,1.09,1.00,0.98
345.00,48.06,1.02,1.00,1.09,1.01,0.99
346.00,46.93,1.03,1.00,1.09,1.02,0.99
347.00,45.89,1.03,1.00,1.10,1.03,1.00
348.00,44.91,1.04,1.01,1.10,1.04,1.01
349.00,44.02,1.04,1.00,1.10,1.04,1.01
350.00,43.20,1.04,1.00,1.11,1.05,1.02
351.00,42.45,1.05,1.00,1.11,1.05,1.03
352.00,41.79,1.05,1.00,1.11,1.05,1.03
353.00,41.20,1.05,1.00,1.11,1.05,1.04
354.00,40.69,1.05,0.99,1.11,1.04,1.05
355.00,40.26,1.05,0.99,1.11,1.04,1.05
356.00,39.90,1.04,0.98,1.10,1.03,1.06
357.00,39.63,1.03,0.98,1.09,1.01,1.06
358.00,39.43,1.03,0.98,1.08,1.00,1.05
359.00,39.31,1.03,0.98,1.08,1.00,1.05
