C.A.(DEG),VOL(CC),MEAN(B),CYL_1,CYL_2,CYL_3,CYL_4
161,430.55,4.145,4.191,4.255,3.94,4.194
162,431.35,4.078,4.119,4.187,3.869,4.135
163,432.1,4.013,4.047,4.113,3.796,4.094
164,432.8,3.947,3.97,4.034,3.722,4.061
165,433.47,3.879,3.886,3.968,3.651,4.01
166,434.09,3.805,3.8,3.895,3.574,3.951
167,434.66,3.734,3.725,3.823,3.494,3.896
168,435.2,3.656,3.646,3.749,3.421,3.808
169,435.69,3.576,3.563,3.678,3.349,3.715
170,436.14,3.491,3.484,3.601,3.27,3.61
171,436.54,3.401,3.407,3.527,3.192,3.48
172,436.91,3.314,3.325,3.449,3.114,3.368
173,437.23,3.227,3.243,3.377,3.035,3.253
174,437.51,3.147,3.165,3.295,2.959,3.17
175,437.74,3.083,3.093,3.221,2.886,3.135
176,437.93,3.019,3.014,3.151,2.816,3.096
177,438.08,2.958,2.942,3.082,2.746,3.064
178,438.19,2.891,2.865,3.006,2.676,3.017
179,438.25,2.819,2.792,2.94,2.61,2.935
180,438.28,2.747,2.723,2.874,2.546,2.845
181,438.25,2.674,2.658,2.805,2.484,2.751
182,438.19,2.61,2.596,2.74,2.428,2.676
183,438.08,2.554,2.533,2.682,2.371,2.631
184,437.93,2.5,2.47,2.63,2.318,2.583
185,437.74,2.439,2.41,2.561,2.261,2.524
186,437.51,2.378,2.352,2.495,2.208,2.456
187,437.23,2.316,2.294,2.434,2.162,2.374
188,436.91,2.256,2.241,2.381,2.113,2.287
189,436.54,2.192,2.188,2.323,2.064,2.193
190,436.14,2.126,2.134,2.265,2.023,2.08
191,435.69,2.064,2.087,2.215,1.989,1.966
192,435.2,2.003,2.036,2.169,1.944,1.863
193,434.66,1.946,1.995,2.118,1.901,1.769
194,434.09,1.894,1.949,2.074,1.87,1.684
195,433.47,1.848,1.906,2.032,1.836,1.62
196,432.8,1.803,1.866,1.991,1.79,1.564
197,432.1,1.763,1.824,1.946,1.754,1.529
198,431.35,1.733,1.785,1.903,1.727,1.518
199,430.55,1.712,1.751,1.871,1.69,1.534
200,429.72,1.693,1.715,1.83,1.648,1.58
201,428.84,1.68,1.679,1.793,1.617,1.631
202,427.92,1.666,1.641,1.76,1.591,1.672
203,426.96,1.648,1.613,1.726,1.556,1.697
204,425.95,1.623,1.581,1.689,1.52,1.702
205,424.9,1.594,1.551,1.655,1.492,1.677
206,423.8,1.564,1.524,1.626,1.467,1.64
207,422.67,1.531,1.495,1.598,1.434,1.597
208,421.49,1.499,1.468,1.563,1.402,1.563
209,420.26,1.471,1.436,1.533,1.377,1.539
210,419,1.448,1.412,1.504,1.347,1.529
211,417.69,1.413,1.382,1.48,1.315,1.475
212,416.33,1.371,1.352,1.452,1.287,1.392
213,414.94,1.343,1.325,1.426,1.266,1.353
214,413.5,1.319,1.295,1.405,1.237,1.337
215,412.02,1.295,1.27,1.38,1.205,1.324
216,410.49,1.278,1.24,1.352,1.189,1.332
217,408.92,1.269,1.22,1.332,1.171,1.354
218,407.31,1.258,1.198,1.318,1.144,1.371
219,405.66,1.239,1.174,1.295,1.12,1.366
220,403.96,1.223,1.152,1.27,1.105,1.363
221,402.22,1.219,1.138,1.255,1.091,1.392
222,400.43,1.216,1.119,1.239,1.067,1.437
223,398.61,1.218,1.107,1.221,1.052,1.492
224,396.74,1.219,1.091,1.204,1.046,1.535
225,394.83,1.215,1.078,1.191,1.023,1.567
226,392.87,1.204,1.065,1.178,1.006,1.565
227,390.88,1.186,1.051,1.16,1.002,1.528
228,388.84,1.167,1.044,1.154,0.997,1.472
229,386.76,1.144,1.033,1.151,0.981,1.41
230,384.63,1.115,1.026,1.137,0.969,1.326
231,382.47,1.086,1.013,1.129,0.965,1.237
232,380.26,1.074,1.009,1.129,0.955,1.203
233,378.01,1.063,1.003,1.12,0.951,1.18
234,375.72,1.059,0.997,1.118,0.949,1.174
235,373.39,1.06,0.989,1.123,0.951,1.177
236,371.02,1.057,0.983,1.119,0.948,1.179
237,368.61,1.052,0.98,1.111,0.938,1.178
238,366.16,1.055,0.979,1.109,0.938,1.193
239,363.66,1.058,0.977,1.113,0.941,1.202
240,361.13,1.057,0.978,1.119,0.937,1.194
241,358.56,1.054,0.975,1.112,0.932,1.197
242,355.95,1.056,0.97,1.112,0.939,1.203
243,353.3,1.057,0.972,1.119,0.939,1.2
244,350.61,1.055,0.972,1.122,0.938,1.19
245,347.89,1.054,0.973,1.121,0.94,1.182
246,345.12,1.059,0.974,1.13,0.945,1.187
247,342.32,1.06,0.973,1.135,0.943,1.188
248,339.49,1.061,0.973,1.131,0.941,1.198
249,336.61,1.069,0.975,1.135,0.951,1.215
250,333.71,1.077,0.976,1.146,0.956,1.231
251,330.76,1.085,0.982,1.155,0.96,1.242
252,327.79,1.089,0.985,1.152,0.96,1.259
253,324.77,1.097,0.988,1.15,0.969,1.28
254,321.73,1.105,0.99,1.165,0.977,1.288
255,318.65,1.114,0.99,1.169,0.981,1.316
256,315.54,1.125,0.995,1.177,0.985,1.344
257,312.4,1.127,0.995,1.177,0.989,1.348
258,309.23,1.13,1.001,1.182,1.002,1.335
259,306.03,1.131,1.005,1.186,1.003,1.33
260,302.8,1.134,1.008,1.194,1.008,1.325
261,299.54,1.138,1.012,1.198,1.017,1.323
262,296.26,1.143,1.013,1.204,1.024,1.331
263,292.94,1.151,1.018,1.206,1.028,1.351
264,289.61,1.159,1.021,1.214,1.034,1.367
265,286.24,1.168,1.022,1.219,1.04,1.39
266,282.86,1.176,1.028,1.221,1.041,1.414
267,279.45,1.182,1.03,1.221,1.047,1.43
268,276.02,1.188,1.035,1.223,1.055,1.438
269,272.56,1.193,1.035,1.231,1.059,1.448
270,269.09,1.197,1.043,1.234,1.063,1.449
271,265.6,1.198,1.044,1.235,1.065,1.448
272,262.09,1.198,1.047,1.239,1.073,1.432
273,258.57,1.196,1.05,1.247,1.075,1.415
274,255.03,1.193,1.053,1.243,1.077,1.398
275,251.47,1.194,1.058,1.243,1.081,1.391
276,247.9,1.199,1.057,1.251,1.087,1.399
277,244.32,1.201,1.057,1.256,1.087,1.404
278,240.73,1.204,1.063,1.257,1.088,1.409
279,237.12,1.204,1.06,1.255,1.087,1.415
280,233.51,1.204,1.059,1.262,1.09,1.406
281,229.9,1.201,1.063,1.259,1.087,1.394
282,226.27,1.2,1.064,1.258,1.082,1.395
283,222.65,1.2,1.061,1.258,1.087,1.396
284,219.01,1.202,1.061,1.26,1.088,1.399
285,215.38,1.198,1.064,1.257,1.079,1.394
286,211.75,1.194,1.059,1.251,1.078,1.387
287,208.12,1.193,1.058,1.251,1.08,1.382
288,204.49,1.189,1.055,1.25,1.078,1.375
289,200.86,1.184,1.054,1.241,1.07,1.369
290,197.24,1.178,1.049,1.233,1.07,1.359
291,193.62,1.173,1.049,1.231,1.075,1.337
292,190.02,1.165,1.046,1.227,1.066,1.32
293,186.42,1.155,1.044,1.219,1.059,1.299
294,182.83,1.144,1.041,1.212,1.056,1.267
295,179.26,1.136,1.035,1.208,1.053,1.248
296,175.7,1.129,1.031,1.203,1.039,1.241
297,172.16,1.121,1.027,1.195,1.034,1.228
298,168.63,1.119,1.022,1.189,1.031,1.233
299,165.12,1.119,1.02,1.183,1.027,1.247
300,161.63,1.116,1.014,1.175,1.019,1.257
301,158.16,1.119,1.009,1.166,1.013,1.289
302,154.72,1.119,1.001,1.164,1.01,1.303
303,151.3,1.116,0.996,1.157,1.001,1.312
304,147.9,1.119,0.993,1.148,0.989,1.347
305,144.53,1.113,0.987,1.138,0.985,1.342
306,141.19,1.099,0.979,1.13,0.977,1.311
307,137.89,1.091,0.974,1.121,0.972,1.295
308,134.61,1.075,0.967,1.112,0.966,1.255
309,131.37,1.06,0.959,1.104,0.958,1.219
310,128.16,1.057,0.954,1.101,0.953,1.218
311,124.99,1.049,0.951,1.091,0.949,1.204
312,121.85,1.043,0.946,1.081,0.945,1.199
313,118.76,1.04,0.94,1.077,0.937,1.207
314,115.7,1.033,0.936,1.07,0.935,1.189
315,112.69,1.024,0.932,1.06,0.928,1.174
316,109.72,1.019,0.927,1.05,0.928,1.169
317,106.8,1.014,0.919,1.047,0.928,1.161
318,103.92,1.014,0.916,1.039,0.923,1.176
319,101.09,1.014,0.91,1.033,0.916,1.198
320,98.3,1.017,0.907,1.028,0.915,1.218
321,95.57,1.021,0.901,1.023,0.916,1.243
322,92.89,1.018,0.899,1.017,0.914,1.243
323,90.26,1.009,0.898,1.011,0.907,1.219
324,87.69,0.995,0.895,0.998,0.906,1.18
325,85.17,0.98,0.894,0.992,0.904,1.128
326,82.71,0.971,0.894,0.99,0.902,1.096
327,80.31,0.963,0.892,0.988,0.906,1.065
328,77.96,0.962,0.9,0.986,0.906,1.058
329,75.67,0.964,0.898,0.981,0.906,1.071
330,73.45,0.967,0.897,0.978,0.905,1.088
331,71.29,0.973,0.901,0.972,0.905,1.115
332,69.19,0.981,0.9,0.978,0.904,1.143
333,67.15,0.985,0.901,0.982,0.905,1.151
334,65.18,0.98,0.904,0.977,0.905,1.133
335,63.28,0.983,0.904,0.978,0.902,1.149
336,61.44,0.983,0.906,0.98,0.904,1.142
337,59.67,0.984,0.906,0.981,0.91,1.139
338,57.97,0.977,0.909,0.977,0.907,1.116
339,56.34,0.961,0.908,0.976,0.911,1.049
340,54.78,0.965,0.908,0.979,0.921,1.052
341,53.29,0.964,0.911,0.982,0.922,1.042
342,51.87,0.965,0.913,0.981,0.921,1.045
343,50.53,0.992,0.911,0.984,0.924,1.151
344,49.26,1.008,0.911,0.988,0.928,1.205
345,48.06,1.016,0.913,0.984,0.929,1.236
346,46.93,1.01,0.907,0.986,0.923,1.224
347,45.89,0.994,0.897,0.987,0.922,1.17
348,44.91,0.99,0.901,0.989,0.923,1.15
349,44.02,0.986,0.9,0.987,0.923,1.136
350,43.2,0.974,0.894,0.987,0.921,1.092
351,42.45,0.963,0.894,0.99,0.919,1.049
352,41.79,0.947,0.894,0.985,0.916,0.994
353,41.2,0.941,0.891,0.985,0.909,0.98
354,40.69,0.951,0.888,0.984,0.904,1.028
355,40.26,0.963,0.888,0.984,0.9,1.08
356,39.9,0.965,0.889,0.977,0.895,1.098
357,39.63,0.955,0.885,0.975,0.89,1.071
358,39.43,0.935,0.885,0.973,0.887,0.995
359,39.31,0.913,0.883,0.971,0.887,0.91
